"","Time","SSC.H","SSC.A","FSC.H","FSC.A","SSC.B.H","SSC.B.A","BV421.A","eFluor.450.A","LIVE.DEAD.Blue.A","BV480.A","BV510.A","BV570.A","Super.Bright.645.A","BV711.A","BV785.A","BB515.A","Alexa.Fluor.532.A","PerCP.A","BB700.A","PE.A","PE.Texas.Red.A","PE.Cy5.A","PE.Alexa.Fluor.700.A","PE.Cy7.A","Alexa.Fluor.647.A","Alexa.Fluor.700.A","APC.Cy7.A","FileName","Tetramer_Positive","Tetramer_Positive_AllSheet"
"2925",76.7769012,317937,337986.938,1258141,1332484.25,291834,333881.219,813.010986,1374.08154,2952.67871,22425.1816,2779.46167,2726.99121,2323.38525,11183.0996,1952.73853,751.051758,13901.4834,-537.03168,-55.191498,90.8159943,71908.9063,325.015472,457.339447,15737.7881,1137.29089,724.235718,97207.2891,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2926",76.835495,222348,233077.328,1534115,1661903.38,238184,282861.969,1249.27832,2626.64795,1923.13708,18517.2617,476.624268,1987.20398,270.38208,5461.21045,1731.63062,1883.30762,12378.0039,496.215668,811.141785,45.5076523,59190.5586,-230.65472,607.834473,10568.2822,588.181763,729.239136,99285.3516,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2927",76.8470001,242183,263839.156,1638745,1735028.25,278027,326339.188,1774.01477,-565.86035,1394.89795,36668.1445,384.534424,2848.23071,2720.29028,7652.26758,2190.78418,1727.13672,5547.17041,-83.601181,-1219.6196,-421.16714,84032.6484,1710.42749,1360.64392,14307.7334,272.708435,207.418427,21626.3125,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2928",76.9121017,588351,626963.75,1070342,1230168.75,478784,579987.188,844.062378,1339.50452,2864.92432,2115.93213,2261.3064,26274.832,821.499634,579.249634,628.009766,1804.98706,8823.09961,884.81781,396.513824,-495.14151,2.15014648,-86.215149,479.583801,8447.95605,323.009094,668.681641,4353.30176,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2929",76.9165955,309080,331123.625,1395690,1530803.63,278593,330676.781,1434.86584,373.726563,3293.97192,18826.5234,2190.79761,27866.8359,1480.50513,14264.4258,2832.6001,1154.16467,10066.9092,31.8716278,-47.634155,-1837.5328,-661.18787,293.650146,1499.19897,10484.2393,265.128479,456.145691,45117.9805,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2930",76.9369965,301837,325551.75,823960,939308.313,243585,290698.094,1655.83545,104.75647,1660.24951,26386.0195,272.811768,1917.18298,1123.87292,2150.66895,368.668762,-79.429077,4242.0625,217.248108,-828.04779,-6.8047266,70685.5469,491.690643,20648.4922,19766.2129,753.115784,246.636932,67982.6172,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2931",76.9843979,396648,426710.438,1263190,1482121.38,343571,408588.25,353.048309,5220.02051,1957.78577,33473.9219,2553.75244,2484.58643,1438.88257,12091.6094,1965.77368,3194.56836,5908.32373,-947.78333,266.483154,726.15686,91778.8828,755.808777,-434.39777,15376.5146,364.854492,0.94998932,50239.0313,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2932",76.9972,290894,294711.563,1473118,1584288.88,247261,287976.469,1089.48254,1716.979,1952.34351,18861.0449,1319.63892,2335.323,706.047302,6768.0332,928.875549,652.609741,12565.5479,317.389648,-633.00671,-48.066193,72939.6328,111.160843,455.13443,6888.31934,919.90387,73.6292496,103920.469,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2933",77.0239944,256500,262791.563,1427961,1536164.88,256402,297027.063,506.607269,1750.75293,2129.50586,32887.6797,2137.42944,2095.24023,1431.6908,11002.6523,902.044006,5208.53516,13718.9268,-841.89355,1737.07324,77.8666458,85753.8594,1140.00537,19.6010132,26126.1563,162.436935,677.926086,48735.3086,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2934",77.0406952,322095,335199.438,1172610,1286824.63,275530,327537.125,1899.1698,1301.41187,1862.09082,10778.6523,1554.42871,14387.7012,851.337036,22705.1348,1636.04297,829.820557,6490.70947,760.239075,161.960999,-550.651,166.360764,-21.781586,609.56665,3581.75537,250.409668,333.182159,8914.35449,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2935",77.0466995,202194,218511.609,1318569,1379463.75,270168,308977.344,1000.3139,1749.91101,2705.78125,22066.957,442.945068,1445.10925,-251.03058,19313.6797,-97.962219,157.143738,8180.56348,-117.64157,-687.82611,2060.81299,74634,1528.15063,716.067322,32706.5449,750.346436,-181.74564,37622.9336,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2936",77.0560989,410921,431846,1253998,1364813.75,346895,400886.063,1454.30579,-181.07507,12321.79,2698.73682,1711.26941,23953.6523,846.561951,1681.96802,1427.552,4039.24707,8373.21289,5003.29102,1906.90186,-694.23047,-347.20459,-69.441376,1061.65222,6222.16602,70.9818802,987.242188,1631.69043,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2937",77.0627975,307622,325064.188,1429488,1508278.75,347072,399154.906,1907.59827,4008.19458,1452.38623,26311.1719,1211.30054,2871.97437,1359.23682,12905.0723,729.436462,1117.94812,11461.6475,846.802307,-918.41888,-306.20367,89799.1875,-759.04553,1393.41663,15312.5303,1462.33911,-156.19339,95581.7422,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2938",77.0671005,396099,419595.75,1536597,1671423.5,386274,472037.656,2026.38892,1009.30945,2826.44238,3079.42188,2048.14844,35858.8242,676.758789,849.750244,17533.3789,3666.23291,20355.6406,725.342834,202.436157,923.872925,640.416138,-373.28864,1551.17297,3054.86987,382.100769,144.266235,2668.67676,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2939",77.1122971,297655,297258.625,1319364,1494365.13,258510,308269.813,947.338501,2095.94971,1958.74573,20836.6953,1890.82764,2200.11719,660.130554,7724.85742,1146.67334,3699.92529,6862.58154,561.858643,497.348755,807.702209,70955.4219,-887.98535,296.409241,10082.6875,863.903687,22.4557266,72805.1172,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2940",77.115097,503662,535734.125,1168526,1320688,366423,466898.844,2256.45557,2862.28955,2938.28906,48980.0703,3032.08081,1214.52612,1363.49414,12570.2324,643.31012,2416.77612,4506.97705,2232.49609,1498.24365,2700.53687,99231.6875,1373.09766,18510.1035,30520.6582,303.343872,-408.65805,902.755127,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2941",77.1244965,363685,367286.344,1046878,1119281.75,261325,309089.25,889.628601,3692.8291,2673.52661,27490.6563,1803.88232,2815.20557,1366.83911,11696.1074,1420.01807,1767.11145,9999.66113,-169.70319,114.200684,-19.109032,81240.3984,88.0867157,-176.9834,16743.0645,1012.49402,150.292267,68348.5391,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2942",77.2762985,558139,597250.5,1269824,1362804.75,458399,555992.063,1486.25964,804.813293,3166.48584,37589.8164,1079.02795,27686.2734,872.334229,29204.9531,1085.82495,1736.59692,6629.11475,1775.14453,6038.55859,-1111.02,57.4579773,134.325775,1756.19568,7244.46875,333.078094,1005.84198,-121.08362,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2943",77.2834015,306963,328281.406,1135735,1289291.38,320803,376207.313,1380.69702,2336.12402,1542.43347,23668.2715,453.904541,3098.62109,2635.6084,4976.20508,1324.95947,3316.16943,9723.81055,-566.56641,297.595886,-712.64368,88243.9141,103.095825,1376.64648,9912.5498,830.625671,-436.09708,150983.203,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2944",77.3611984,350907,387722.656,1113200,1182323.75,355328,416988.313,1622.70679,1704.84875,1624.48633,38830.6797,-24.317871,2091.45776,400.598206,9787.05664,38.6923218,3547.72705,5002.11963,1432.40234,3349.06299,30.8366585,66926.8984,1243.95825,1594.33167,28336.6387,658.40863,-256.65591,14508.7832,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2945",77.3799973,286506,298113.219,1350341,1458329.13,227532,271068.406,1474.06689,2915.95166,1818.74841,14331.8047,591.877686,25364.9434,1347.8833,6410.68994,928.956238,1902.65442,5666.15576,353.57132,427.19812,-922.34265,-118.82741,-599.66504,91.163559,9962.4834,451.332458,445.932098,55882.8086,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2946",77.4014969,551074,582689.625,912890,1015214.13,379578,468445.5,1335.11194,134.38623,3038.20483,45851.2852,999.731445,3757.59302,2769.89282,16702.9688,1397.39209,728.937927,5790.854,4352.52539,-1042.3623,809.910217,107122.891,2776.43579,10301.2881,29736.0293,747.084473,220.188019,56147.9961,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2947",77.4213943,271935,281151.594,1247194,1331092.13,227388,261919.75,1660.41467,1794.96655,1972.30103,30752.8555,1521.76306,2274.76929,2416.25562,15645.6426,209.679016,242.870483,12512.2627,-1262.4211,231.912476,1054.8772,90882.2266,1426.51978,1032.23572,10749.5693,2738.82935,-123.08816,118448.586,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2948",77.4317017,177861,191827.438,1456941,1546211.5,231972,269164.031,1732.71667,1085.51526,2076.62012,22447.7285,-786.88428,2477.40894,329.219299,5624.50635,-475.84796,2345.1377,6814.62158,-604.84106,-54.486572,-281.81671,67270.1563,1123.07813,575.677246,15231.8643,891.62384,413.269196,82960.0547,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2949",77.4530945,256703,270213.656,1516485,1629247.13,254484,309239.594,1302.8833,2020.76208,1833.50684,21839.791,731.445557,2394.84985,141.484558,19102.293,-94.535767,3477.20313,6261.41211,598.949829,441.388428,-56.25597,84380.0781,-807.177,1432.03589,22637.3887,915.500183,305.728668,50195.0156,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2950",77.4762955,280924,289487.906,1331541,1443053.75,255123,298229.25,658.176758,1388.60754,2450.36108,9011.35352,1397.625,17493.7637,1184.8302,7923.45459,973.963501,1498.24805,4284.64453,226.065063,560.923401,-1246.6326,451.919983,-328.68542,701.955688,4601.12109,542.064758,154.679626,29990.4297,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2951",77.4817963,289716,293518.094,1290226,1417458.75,218170,263600.563,958.981018,926.535645,2621.21484,20044.498,1994.25513,7447.03418,700.612793,12268.2031,1129.74585,281.691711,5970.83398,727.709595,987.909363,-896.33514,-35.168152,225.595657,3393.81055,4288.63379,353.449615,502.896881,15643.2285,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2952",77.4971008,307025,311388.469,659962,772014.813,241788,288311.219,1275.46667,1801.33533,1867.3999,25908.8105,284.999756,4439.06396,1390.81738,7954.51123,576.836243,1037.276,7384.12793,1274.46887,476.813385,-1436.9639,79269.1484,-1533.4972,1594.65979,14710.8643,380.064697,560.970642,69607.4375,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2953",77.5315018,189582,203089.438,1458765,1557410.88,243205,288355.063,1321.74622,2789.87793,1508.74268,18841.7363,900.517212,1100.48145,-12.815735,16688.3438,898.112366,2392.93066,5338.63428,-521.57123,-353.22095,759.395935,64567.0313,812.130493,1371.09045,12685.6885,725.151062,296.15802,27073.9063,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2954",77.5783997,329818,355568.719,1569866,1671692.63,348250,418658.063,634.130066,1294.86548,2812.41675,30383.8418,1147.97559,2645.14941,764.127136,19980.3633,1053.38672,1052.96545,8885.13867,1884.46826,116.906006,1236.44116,74642.9141,252.791519,22969.7949,6037.48926,1100.07764,332.483002,172643.828,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2955",77.5988007,440815,548471.938,1332868,1740186.88,372142,506635.625,-14.240552,2759.3728,4219.88477,35014.2734,3324.26123,4076.16162,3485.10889,23276.2441,8969.14746,868.811218,4903.89258,1273.09326,1789.94775,420.272522,77918.8281,903.432739,19086.748,4683.9209,-119.10243,681.057251,40283.8945,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2956",77.615097,388331,409185.281,1229118,1368860.75,348491,426056.219,657.573364,502.348938,3444.33105,2599.67676,2657.72925,44558.5703,1615.14697,740.982178,357.277496,1147.28247,9765.41699,737.850159,-73.729065,2208.35571,386.332275,-273.11139,1148.34253,8182.3418,661.248901,1107.22375,24901.1113,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2957",77.6207962,385464,443193.406,1696092,1831065.5,446380,548988.625,660.822266,915.730957,4663.86865,75113.6563,1348.05212,2735.95361,-478.30389,38547.1055,378.815979,-252.4585,3310.62451,6957.02588,224.521011,431.962921,104883.242,414.581543,1589.1748,36462.3906,438.109009,530.44928,1797.67798,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2958",77.6372986,252912,271290.219,1611215,1736823,331222,392632.531,486.083466,2707.35327,2889.24707,52299.8672,1974.99304,2317.14868,975.243286,3075.81421,769.470093,5409.59619,6028.49316,42.97435,1012.45825,1648.18823,66639.7266,-73.12558,3982.7334,44873.0977,181.111832,-54.57885,44670.3242,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2959",77.6404953,499848,544875.188,1250462,1387147.88,366541,472105.594,1034.96265,276.31897,3732.81812,50877.4336,1467.92603,46822.6289,57.8161621,19064.8457,1360.36157,1393.6886,3515.27246,3509.32715,774.036255,-1534.3496,73.3490219,467.784912,19315.2109,12983.9111,622.683533,-280.88376,51211.8555,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2960",77.6477966,351069,363037.281,1161777,1264670.13,268024,321521.5,1032.90808,1903.11108,2712.06323,33828.4414,883.508179,2368.13208,1745.14868,7942.36963,-103.95178,-362.15527,8757.41113,5360.02295,5359.60205,2096.56714,87602.4297,-251.35239,-184.93604,38726.8047,533.315308,595.882996,53508.9727,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2961",77.6725006,582881,635769.938,997806,1097827.13,453993,546421.75,1151.93335,3445.71899,4147.32031,80178.2578,1676.84375,2927.11963,1104.27759,51724.6328,1594.104,2274.60376,4771.10645,4641.44482,-1120.9619,-158.89926,101001.648,-1207.2144,4407.28418,5143.15186,1190.52515,481.97644,7958.46387,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2962",77.7733002,274969,296664.438,1491556,1547533.63,354826,389078.125,1433.92529,1927.72888,2078.04736,24949.3438,633.186646,1296.35107,1323.50574,11502.8047,1540.26245,2785.13672,6137.53027,-471.29346,-1257.3901,120.122261,73267.1406,1549.81531,2105.34521,19647.7988,458.109253,408.516998,47587.7188,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2963",77.7742004,512578,519106.406,1293457,1418961.38,386749,473060.031,275.444153,1825.90308,4210.19873,1951.08569,2956.32397,43560.9141,615.383545,1516.729,1455.08789,3460.21582,9905.54199,218.370193,1076.80396,-2303.3281,98.9161453,444.126343,213.384048,17088.6816,389.576843,863.484619,1120.95776,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2964",77.8443985,271221,289167.188,1529330,1607423.88,351261,407341.844,1749.30493,224.416992,2457.09229,22672.5059,3700.81689,17919.5605,593.680176,14675.1816,1624.5625,519.87677,4944.08789,1812.44922,-56.983459,109.619537,-163.54063,-207.41653,755.109131,11600.3008,276.408936,114.714363,7020.6416,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2965",77.8806992,493702,525323,1165189,1271897,396531,478027.469,1459.53442,724.309021,2463.93579,40958.7578,2255.43408,1955.94299,1641.29761,26947.3438,575.583984,6292.92822,8987.18066,5778.51807,213.157028,913.068176,88544.7188,-693.75146,3764.34424,10923.3984,703.999451,-112.76646,18872.9727,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2966",77.9526978,233012,241089.828,1452413,1544487.75,253584,293530.875,1190.7467,1348.28735,1866.83997,24177.4258,22.567627,1779.53625,342.634521,4591.06738,-101.60516,832.015747,8862.98438,1300.08044,-657.73212,-122.31648,86471.3984,63.1880493,10722.1973,19092.082,609.358154,908.877441,97600.1719,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2967",77.9583969,264380,281723.344,1513603,1600677.63,290029,337239.5,1592.70435,2475.2876,2413.12329,29022.9316,262.755615,2610.57593,1353.57349,9996.28516,1503.90894,83.5317383,6253.1377,1202.87219,-196.40665,-367.88431,83393.7656,-995.03027,1546.05835,12815.5986,527.438782,658.509583,75171.3594,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2968",77.9768982,408746,432057.656,813921,890535.625,369992,425994.781,1024.20459,1161.64148,1935.2373,18611.9082,1502.76941,3307.39844,1173.11401,10381.8398,-217.2865,2512.32373,13761.0332,187.199432,-393.30615,-500.93417,83750.9844,113.281479,111.039139,11238.4033,309.857666,756.365112,7452.46875,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2969",77.9855957,469341,501559.906,1209479,1319417,376604,458908.344,920.504517,723.226013,3294.40674,48351.4023,2365.0752,4394.6748,2685.3916,17515.793,1274.91748,771.613892,6883.42236,3141.979,594.74054,337.710846,104839.07,2648.76709,7665.05371,42528.3984,139.546524,1032.90613,72046.2109,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2970",77.9981995,195498,215966.188,1612240,1668172.63,289905,326912.656,907.983704,1311.77246,1891.7063,23586.0117,1530.25488,1314.85486,1119.16772,5730.73584,289.432068,2204.06152,7266.51904,492.746582,-884.99921,84.05793,82851.0313,868.823914,611.736328,19374.418,817.022278,-248.55069,125400.414,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2971",78.0242004,203634,212868.688,1531334,1659153.13,222827,269890.625,601.663147,2395.35986,1878.29724,18825.1055,1539.42603,1287.66748,-93.409851,15035.4258,1299.75854,2677.17456,6812.37354,127.149498,-2.3895874,2507.41406,76031.2031,1344.74377,-212.13757,10608.3896,-90.599365,864.36792,32435.25,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2972",78.0587006,295630,315130.906,1547848,1642061.88,314294,363412,1515.79297,935.761719,2592.48486,32741.2793,1842.77075,569.64978,396.918335,18541.4375,2204.26343,2169.13818,5603.771,5281.56348,8094.44971,1863.50098,81540.8516,717.93396,7546.38965,12854.167,627.360535,810.525024,10323.209,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2973",78.0644989,500366,545743.375,1182672,1327490.75,486418,596784.688,390.095367,1324.01001,5942.32129,35512.8164,1816.61963,2272.81104,1414.75,16512.1758,-28.940918,-375.28259,2678.48438,8950.13672,1806.30664,865.054382,100718.469,-317.4884,7260.44434,25739.7578,273.350098,378.701752,64256.8203,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2974",78.086998,346616,368465.156,1472361,1635354.38,375790,463809.594,1149.04712,369.993958,2799.06104,21627.9355,1031.19031,28481.5215,299.946716,9939.31055,3157.11816,1271.14197,7610.24121,944.545349,818.737366,57.2790146,417.538269,123.073944,1149.30359,8960.16504,503.398743,373.546478,1509.26477,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2975",78.0979004,236335,234809.094,1380225,1482617.75,182403,211393.219,1399.93323,648.101013,1801.58679,23066.6699,26.0905762,3059.97754,1153.4071,2168.40942,689.184753,206.307251,8408.03809,-421.19604,404.753632,267.113647,53588.5781,272.101013,4.41113281,14381.6982,554.575195,571.960938,39595.2813,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2976",78.1015015,363316,403651.719,1143727,1386155,393447,516194.5,1391.00513,278.830322,2769.10913,2995.60718,2577.28491,13595.918,1024.70398,1054.5033,1118.82861,1591.5531,13381.9541,251.298416,2005.59766,530.145325,40.117012,443.185181,633.822388,1839.81226,-15.997787,536.273987,6997.3457,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2977",78.1197968,212541,221215.078,1478101,1580093.88,224575,269903.625,1469.34509,2081.47974,1965.85095,24156.5098,1398.44324,2987.33887,488.398621,12158.6504,87.352478,3255.75488,17474.334,611.005127,1195.37891,-1304.4375,89465.5391,-480.32745,847.622803,22877.6914,680.613281,287.733368,94695.7891,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2978",78.1750946,334438,350136.906,430744,559156.313,242367,300344.313,1543.47107,392.251648,2004.89661,35303.4531,1199.76758,1994.00452,1095.67847,6930.90381,1244.75415,323.19928,4968.11377,1369.323,1832.59497,1368.96265,88361.625,-281.82648,10983.3008,12565.2891,702.621765,161.236511,3951.70483,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2979",78.1815948,267500,269993.625,1278177,1368993.25,194017,226683.094,1709.97656,741.521667,1769.93225,28907.5117,377.724609,3131.95166,670.648376,6098.71729,1221.42822,1183.96375,7673.42529,1949.46875,165.662704,1086.68835,71102.2422,-89.665894,-41.624756,12668.7979,487.80542,275.027618,31916.9492,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"2980",78.1996002,255059,263120.625,1302087,1421103.25,220683,265086.844,2168.68921,938.204285,1858.84839,27595.4199,1328.95178,3403.7561,2254.72485,6421.68164,1368.01782,4763.74023,6018.19336,874.921814,573.785034,-572.28864,61801.0859,-1084.9246,544.279541,8289.03418,268.426392,-177.46149,16417.9688,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
